"1462","Hair Therapy",,,,,"Södra Förstadsgatan 102",NULL,"Malmö",,"21420","SE","55.5896262","13.0058968",,,"1433246299","1433246299","3",NULL,,,,,,,
"1463","Hairstyle By Marlen",,,"0560-10319",,"Brunnsdalsvägen 30",NULL,"Torsby",,"68533","SE","60.1304044","13.0038522",,,"1433246420","1433246420","3",NULL,,,,,,,
"1464","Herkules Hår",,,,,"Stora Gråbrödersgatan 3",NULL,"Lund",,"22222","SE","55.7040136","13.1912444",,,"1433246530","1433246530","3",NULL,,,,,,,
"1465","House Of Style",,,,,"Sveavägen 15",NULL,"Töcksfors",,"67010","SE","59.5088382","11.8382618",,,"1433246606","1433246606","3",NULL,,,,,,,
"1466","Hår & Häpna",,,"0346-37880",,"Danska Vägen 13",NULL,"Ullared",,"31185","SE","57.1342228","12.7143344",,,"1433246699","1433246699","3",NULL,,,,,,,
"1467","Hår & Sånt",,,,,"Abrahamsvägen 13",NULL,"Bollnäs",,"82143","SE","61.3564888","16.3965897",,,"1433246880","1433246880","3",NULL,,,,,,,
"1468","Hår Design i Åmål",,,"0532-71184",,"Kungsgatan 8",NULL,"Åmål",,"66231","SE","59.0531179","12.7037525",,,"1433246947","1433246947","3",NULL,,,,,,,
"1469","Hårbyrån",,,"035-156292",,"Torsgatan 7 C",NULL,"Halmstad",,"30236","SE","56.672918","12.8500341",,,"1433247159","1433247159","3",NULL,,,,,,,
"1470","Cam&Co",,,"08-4112028",,"Svartmangatan 10",NULL,"Stockholm",,"11129","SE","59.3241059","18.0722629",,,"1434444466","1434444466","3",NULL,,,,,,,
"1471","Forma",,,"031 - 12 17 12",,"Linnégatan 40",NULL,"Göteborg",,"41308 ","SE","57.6948208","11.9523798",,,"1435915316","1439231017","3",NULL,,,,,,,
"1472","HairConcept",,,"08-7357770",,"Andervägen 4",NULL,"Solna",,"16969","SE","59.3627251","18.0215452",,,"1439230796","1439230796","3",NULL,,,,,,,
"1473","Studio 4nio",,,"0457-14949",,"Karlskronagatan 9 ",NULL,"Ronneby",,"37230","SE","56.21095","15.2755521",,,"1439230918","1439231005","3",NULL,,,,,,,
"1474","Red Carpet",,,"0737-004457",,"Vasagatan 26",NULL,"Skövde",,"54131","SE","58.3865376","13.8373073",,,"1439903957","1440766706","3",NULL,,,,,,,
"1475","Hudoteket",,,"036-344564",,"Herkulesvägen 6",NULL,"Jönköping",,"533 03","SE","57.7733215","14.1749395",,,"1440401889","1440766691","3",NULL,,,,,,,
"1476","Salong Julia H",,,"0514-10295",,"Oskarsgatan 26",NULL,"Grästorp ",,"46791","SE","58.3343132","12.681712800000014",,,"1440769111","1440769372","3",NULL,,,,,,,
"1477","Salong Carpe Momento ",,,"0510-21818",,"Skaragatan 4",NULL,"Lidköping",,"531 32","SE","58.5025206","13.16241930000001",,,"1440769193","1440769353","3",NULL,,,,,,,
"1478","Salong Haircut ",,,"040-263055",,"Regementsgatan 25",NULL,"Malmö",,"21753","SE","55.5987916","12.977489500000047",,,"1440769324","1440769324","3",NULL,,,,,,,
"1479","Stationsklippet",,,"0531-30445",,"Järnvägsstationen",NULL,"Billingsfors",,"66011","SE","58.98480769999999","12.250288100000034",,,"1441006738","1441006738","3",NULL,,,,,,,
"1480","Hårstudio 7",,,"041-327577",,"Järnvägsgatan 10",NULL,"Höör",,"24330","SE","55.93675529999999","13.541462599999932",,,"1441007105","1441007105","3",NULL,,,,,,,
"1481","Hair & Nu",,,"08-358330",,"Kvarnängsvägen 24",NULL,"Enebyberg",,"18247","SE","59.4341374","18.04002390000005",,,"1441007234","1441007234","3",NULL,,,,,,,
"1482","Salong Sax in the City",,,"019- 274777 ",,"Hagagatan 24",NULL,"Örebro",,"70340","SE","59.27248849999999","15.200351800000021",,,"1441007481","1441007481","3",NULL,,,,,,,
"1483","39 Klipp",,,"031-7110248",,"Kyrkogatan 40c",NULL,"Göteborg",,"41115","SE","57.7051682","11.967250400000012",,,"1441014300","1441014300","3",NULL,,,,,,,
"1484","A & Hår",,,"0303-15330",,"Västra Gatan 58",NULL,"Kungälv",,"44231","SE","57.8690867","11.984238199999936",,,"1441014678","1441014678","3",NULL,,,,,,,
"1485","Stil´n",,,"0226-50100",,"Kungsgatan 5",NULL,"Avesta",,"77430","SE","60.14483509999999","16.174988100000064",,,"1441015152","1441015152","3",NULL,,,,,,,
"1486","Addwill",,,"031-123713",,"Linnégatan 7",NULL,"Göteborg",,"41304","SE","57.69829540000001","11.951303999999936",,,"1441015380","1441015380","3",NULL,,,,,,,
"1487","Aivi",,,"0300-10207",,"Södra Torggatan 6",NULL,"Kungsbacka",,"43430","SE","57.48697809999999","12.075048100000004",,,"1441015651","1441015651","3",NULL,,,,,,,
"1488","All:tid Salong - Barnarpsgatan",,,"036-160020",,"Barnarpsgatan 28",NULL,"Jönköping",,"55316","SE","57.78158999999999","14.162141799999972",,,"1441016009","1441016009","3",NULL,,,,,,,
"1489","All:tid Salong - Nygatan",,,"036-163810",,"Nygatan 17",NULL,"Jönköping",,"55316","SE","57.7824416","14.1585374",,,"1441016087","1441016087","3",NULL,,,,,,,
"1490","Anja",,,"063-106807",,"Rådhusgatan 82",NULL,"Östersund",,"83134","SE","63.16899470000001","14.644961500000022",,,"1441016372","1441016372","3",NULL,,,,,,,
"1491","Anna & Pernilla i Finspång",,,"0122-13090",,"Kakelugnsvägen 4",NULL,"Finspång",,"61230","SE","58.7072204","15.772618100000045",,,"1441016587","1441016587","3",NULL,,,,,,,
"1492","Anna Larsson Hårdesign",,,"0733-148750",,"Stora Torget 3",NULL,"Tibro",,"54330","SE","58.42406089999999","14.16221250000001",,,"1441016673","1441016673","3",NULL,,,,,,,
"1493","Anne-Lies Hårvård",,,"0151-10269",,"Köpmangatan 13",NULL,"Vingåker",,"64330","SE","59.04359269999999","15.871990600000004",,,"1441016808","1441016808","3",NULL,,,,,,,
"1494","Annettes Hår & Nagelmakeri",,,"0510-66265",,"Järnvägsgatan 5",NULL,"Lidköping",,"53132","SE","58.5036363","13.16301759999999",,,"1441017011","1441017011","3",NULL,,,,,,,
"1495","Annikas Frisering",,,"0223-10181",,"Sundbrogatan 24",NULL,"Ullånger",,"87032","SE","63.00979899999999","18.186429399999952",,,"1441017162","1441017162","3",NULL,,,,,,,
"1496","Annikas Salong Karlhygget",,,"0651-33116",,"Råggärdevägen 13a",NULL,"Tallåsen",,"82740","SE","61.8659888","16.00932940000007",,,"1441017290","1441017290","3",NULL,,,,,,,
"1497","Ateljé Hårverket",,,"019-103667",,"Vasatorget 4",NULL,"Örebro",,"70354","SE","59.27456229999999","15.206173400000011",,,"1441017657","1441017657","3",NULL,,,,,,,
"1498","Avanti Hair & Beauty Studio",,,"08-58440990",,"Ynglingavägen 1-3",NULL,"Järfälla",,"17757","SE","59.4249463","17.833737100000008",,,"1441017890","1441017890","3",NULL,,,,,,,
"1499","Bach & Steel",,,"08-6536110",,"Bergsgatan 36",NULL,"Stockholm",,"11223","SE","59.3299208","18.044116700000018",,,"1441019476","1441019476","3",NULL,,,,,,,
"1500","*Balayage Stockholm<br><img src=\"http://olaplex.se/salonger/goldmembersign.gif\">",,,"08-55066605",,"Valhallavägen 67",NULL,"Stockholm",,"12428","SE","59.34649619999999","18.069287099999997",,,"1441019645","1489504961","3",NULL,,,,,,,
"1501","Balera",,,"0573-29994",,"Alverudsvägen 1",NULL,"Töcksfors",,"67010","SE","59.5061532","11.845330200000035",,,"1441019810","1441019810","3",NULL,,,,,,,
"1502","Salong Balsam",,,"08-301117",,"Rörstrandsgatan 17",NULL,"Stockholm",,"11340","SE","59.3401621","18.032346599999983",,,"1441019975","1441019975","3",NULL,,,,,,,
"1504","Barbie and Ken",,,"021-135413",,"Hantverkargatan 2",NULL,"Västerås",,"72212","SE","59.6099414","16.543897199999947",,,"1441020371","1441020371","3",NULL,,,,,,,
"1505","Baresso",,,"08-55013040",,"Frejagatan 10a",NULL,"Södertälje",,"15241","SE","59.2025139","17.63107119999995",,,"1441020569","1441020603","3",NULL,,,,,,,
"1506","Hårboden",,,"08-309020",,"Västmannagatan 69",NULL,"Stockholm",,"11326","SE","59.3434963","18.04562880000003",,,"1441020920","1441096447","3",NULL,,,,,,,
"1507","Beauty by Jowa",,,"0920-221020",,"Nygatan 11",NULL,"Luleå",,"97233","SE","65.5829796","22.150311699999975",,,"1441021082","1441021082","3",NULL,,,,,,,
"1508","Beauty R Salong",,,"401-90642",,"Södra Förstadsgatan 96",NULL,"Malmö",,"21420","SE","55.5909949","13.00578100000007",,,"1441021477","1441021477","3",NULL,,,,,,,
"1509","Beauty Sky",,,"013-101660",,"Östgötagatan 18",NULL,"Linköping",,"58232","SE","58.412341","15.612564099999986",,,"1441021588","1441021588","3",NULL,,,,,,,
"1510","BeautyAngels",,,"08-260360",,"Nockebytorg 10",NULL,"Bromma",,"16774","SE","59.3300622","17.929323899999986",,,"1441021705","1441021705","3",NULL,,,,,,,
"1511","Bittes Hårkompani",,,"022-513496",,"Brunnsjögatan 3",NULL,"Hedemora",,"77635","SE","60.2784847","15.983433200000036",,,"1441021902","1441021902","3",NULL,,,,,,,
"1512","Blå Salongen",,,"0650-15552",,"Salutorget 6",NULL,"Hudiksvall",,"82430","SE","61.7281959","17.102951200000007",,,"1441022177","1441022177","3",NULL,,,,,,,
"1513","Brofrisören",,,"072-3706666",,"Mölndalsbro 9",NULL,"Mölndal",,"43131","SE","57.6554441","12.017517300000009",,,"1441022465","1441022465","3",NULL,,,,,,,
"1514","Brunetten & Blondinen",,,"08-68441700",,"Kungstensgatan 26",NULL,"Stockholm",,"11357","SE","59.3419494","18.05944969999996",,,"1441022577","1441022577","3",NULL,,,,,,,
"1515","By Pauline",,,"08-59119095",,"Stockholmsvägen 20D",NULL,"Märsta",,"19534","SE","59.62208379999999","17.855861499999946",,,"1441022724","1478695931","3",NULL,,,,,,,
"1516","By The Sea",,,"042-3118868",,"Småbåtshamnen 20B",NULL,"Höganäs",,"26339","SE","56.19877229999999","12.549880400000006",,,"1441022818","1441022818","3",NULL,,,,,,,
"1517","Calong N",,,"0340-62 52 42",,"Drottninggatan 12",NULL,"Varberg",,"43241","SE","57.1073891","12.251743300000044",,,"1441022968","1441022968","3",NULL,,,,,,,
"1518","Capat",,,"046-73 08 70",,"Kvarngatan 22",NULL,"Kävlinge",,"24430","SE","55.78963299999999","13.110224099999982",,,"1441023175","1441023175","3",NULL,,,,,,,
"1519","Capillus",,,"031-7111180",,"Majorsgatan 2",NULL,"Göteborg",,"41308","SE","57.6939891","11.954867000000036",,,"1441023247","1441023247","3",NULL,,,,,,,
"1520","Carolines Frisersalong",,,"073-9840669",,"Storgatan 23",NULL,"Forsbacka",,"81843","SE","60.6137318","16.890764699999977",,,"1441023518","1441023518","3",NULL,,,,,,,
"1521","CasaMaruscha",,,"019-10 06 02",,"Östra Vintergatan 60",NULL,"Örebro",,"70343","SE","59.2733809","15.187876800000026",,,"1441023666","1441023666","3",NULL,,,,,,,
"1522","Catis Klipphörna",,,"08-7107770",,"Bäckgårdsvägen 1",NULL,"Vårby Gård",,"14341","SE","59.26410310000001","17.887355399999933",,,"1441023741","1441023741","3",NULL,,,,,,,
"1523","Cattas Hårvård",,,"0340-10230",,"Kyrkogatan 4",NULL,"Varberg",,"43241","SE","57.10593799999999","12.251752600000032",,,"1441023799","1441023799","3",NULL,,,,,,,
"1524","Cema Hårstudio",,,"08-7660525",,"Önskehemsgatan 26",NULL,"Bandhagen",,"12454","SE","59.2638948","18.03806140000006",,,"1441023902","1441023902","3",NULL,,,,,,,
"1525","Hårslingan",,,"0250-176 62",,"Skålmyrsvägen 28",NULL,"Mora",,"79250","SE","61.0075459","14.588483099999962",,,"1441024054","1441024054","3",NULL,,,,,,,
"1526","Chic Hägernässtrand",,,"08-7320010",,"Catalina Torget 6",NULL,"Täby",,"18368","SE","59.4456065","18.135566400000016",,,"1441024190","1441024190","3",NULL,,,,,,,
"1527","City Salong 8",,,"0300-169 91",,"Kyrkogatan 20",NULL,"Kungsbacka",,"43430","SE","57.4875553","12.07756130000007",,,"1441024369","1441024369","3",NULL,,,,,,,
"1528","Cityfrisörerna i Falun",,,"023-12768",,"Åsgatan 18",NULL,"Falun",,"79171","SE","60.6061414","15.633230400000002",,,"1441024444","1441024444","3",NULL,,,,,,,
"1529","Citysalongen",,,"0510-204 07",,"Vinbergsgatan 2",NULL,"Lidköping",,"53131","SE","58.5030537","13.156998899999962",,,"1441024532","1441024532","3",NULL,,,,,,,
"1530","Citysalongen Uddevalla",,,"0522-31175",,"Kungsgatan 35",NULL,"Uddevalla",,"45130","SE","58.34914699999999","11.940247799999952",,,"1441024608","1441024608","3",NULL,,,,,,,
"1531","Clippcraft",,,"054-183668",,"Ölmegatan 9",NULL,"Karlstad",,"65230","SE","59.37599710000001","13.482706000000007",,,"1441025653","1441025682","3",NULL,,,,,,,
"1532","Collage Hair",,,"0321-104 10",,"Storgatan 8",NULL,"Ulricehamn",,"52330","SE","57.793578","13.413990900000044",,,"1441025786","1441025786","3",NULL,,,,,,,
"1533","Colours By Jenny Hansson",,,"08-661 61 40",,"Nybrogatan 83",NULL,"Stockholm",,"11441","SE","59.3415362","18.082502999999974",,,"1441025994","1441025994","3",NULL,,,,,,,
"1534","Companiet Hårsalong",,,"054-21 00 13",,"Drottninggatan 6",NULL,"Karlstad",,"65224","SE","59.3793111","13.504595399999971",,,"1441026097","1441026097","3",NULL,,,,,,,
"1535","CreaDecor",,,"040-12 37 70",,"Stora Nygatan 22",NULL,"Malmö",,"21137","SE","55.603981","13.007607399999983",,,"1441026191","1441026191","3",NULL,,,,,,,
"1536","Headspot Nacka",,,"08-7185611",,"Vikdahlsvägen 4-6",NULL,"Nacka",,"13153","SE","59.3094226","18.164388299999928",,,"1441026321","1441026346","3",NULL,,,,,,,
"1537","Creative Hair",,,"013-105062",,"Storgatan 50",NULL,"Linköping",,"58223","SE","58.4104757","15.62089160000005",,,"1441026417","1441026438","3",NULL,,,,,,,
"1538","Creo Hår",,,"08-6445555",,"Kommendörsgatan 10",NULL,"Stockholm",,"11448","SE","59.3389316","18.0776161",,,"1441026518","1441026518","3",NULL,,,,,,,
"1539","Cut & Dried",,,"08-30 20 85",,"Frejgatan 53",NULL,"Stockholm",,"11349","SE","59.3460301","18.052277900000036",,,"1441026606","1441026606","3",NULL,,,,,,,
"1540","Cut & Style",,,"013-13 15 18",,"Platensgatan 7",NULL,"Linköping",,"58220","SE","58.4124601","15.620509699999957",,,"1441026842","1441026842","3",NULL,,,,,,,
"1541","Cut Point",,,"08-55076010",,"Mälaregatan 2",NULL,"Södertälje",,"15171","SE","59.1982982","17.62739369999997",,,"1441026946","1441026946","3",NULL,,,,,,,
"1542","D.Sign Hair",,,"040-23 24 44",,"Storgatan 39A",NULL,"Malmö",,"21142","SE","55.5999109","13.00023729999998",,,"1441027125","1441027125","3",NULL,,,,,,,
"1543","Danielas Salong",,,"08-647 67 66",,"Hagsätra Torg 20",NULL,"Bandhagen",,"12473","SE","59.2619465","18.014653899999985",,,"1441027261","1441027261","3",NULL,,,,,,,
"1544","Dazzling Beauty",,,"08-6151919",,"Birger Jarlsgatan 46",NULL,"Stockholm",,"11429","SE","59.34020340000001","18.067147699999964",,,"1441027366","1441027366","3",NULL,,,,,,,
"1545","Dig I Fokus",,,"08-77844600",,"Kvällsvägen 5",NULL,"Tullinge",,"14631","SE","59.20532749999999","17.9069571",,,"1441027481","1441027481","3",NULL,,,,,,,
"1546","Din Frisör",,,"0480-27000",,"Larmgatan 24",NULL,"Kalmar",,"39232","SE","56.663225","16.3612981",,,"1441027631","1441027631","3",NULL,,,,,,,
"1547","Din Frisör",,,"0480-29322",,"Norra Långgatan 9",NULL,"Kalmar",,"39232","SE","56.6638622","16.362387600000034",,,"1441027826","1480338742","3",NULL,,,,,,,
"1548","Ditt Hår",,,"0504-104 44",,"Bangatan 12",NULL,"Tibro",,"54331","SE","58.42496980000001","14.169533099999967",,,"1441029203","1441029203","3",NULL,,,,,,,
"1549","Salong E & A",,,"018-418 34 83",,"Skolgatan 49",NULL,"Uppsala",,"75332","SE","59.86329549999999","17.63474450000001",,,"1441029503","1441029503","3",NULL,,,,,,,
"1550","Elace Academy",,,"018-138100",,"Väderkvarnsgatan 26",NULL,"Uppsala",,"75329","SE","59.86206720000001","17.648081300000058",,,"1441029772","1441029772","3",NULL,,,,,,,
"1551","Elas Hair",,,"040-6271530",,"Jungmansgatan 12",NULL,"Malmö",,"21119","SE","55.6088144","12.979896100000019",,,"1441029837","1441029837","3",NULL,,,,,,,
"1552","Eleganz Kungsholmen",,,"08-6534060",,"Flemminggatan 75",NULL,"Stockholm",,"11245","SE","59.33415139999999","18.034046699999976",,,"1441029977","1441029977","3",NULL,,,,,,,
"1553","Emcut",,,"0526-61104",,"Gibberöd 4",NULL,"Strömstad",,"45294","SE","58.9427349","11.29391110000006",,,"1441030128","1441030128","3",NULL,,,,,,,
"1554","Envy Hair Design",,,"013-12 18 16",,"Snickaregatan 34B",NULL,"Linköping",,"58226","SE","58.4098644","15.629151500000035",,,"1441030263","1441030263","3",NULL,,,,,,,
"1555","Ericsson & Co",,,"054-158006",,"Herrgårdsgatan 17",NULL,"Karlstad",,"65224","SE","59.3820689","13.502314500000011",,,"1441030387","1441030387","3",NULL,,,,,,,
"1556","Estetica",,,"0123-51258",,"Karl Knutssonsgatan 1",NULL,"Söderköping",,"61430","SE","58.47987080000001","16.322720900000036",,,"1441030516","1441030516","3",NULL,,,,,,,
"1557","Face It",,,"0498-249100",,"Österväg 2",NULL,"Visby",,"62145","SE","57.63826950000001","18.29850799999997",,,"1441030725","1441030725","3",NULL,,,,,,,
"1558","*Face It<br><img src=\"http://olaplex.se/salonger/goldmembersign.gif\">",,,"0152-10313",,"Nygatan 15B",NULL,"Strängnäs",,"64531","SE","59.3751785","17.02661760000001",,,"1441030806","1489504953","3",NULL,,,,,,,
"1559","Factory Hair",,,"011-170404",,"Lindövägen 17",NULL,"Norrköping",,"60228","SE","58.5904023","16.204734700000017",,,"1441031067","1441031088","3",NULL,,,,,,,
"1560","Fake Look",,,"070-0621021",,"Ruddammsgatan 13",NULL,"Eskilstuna",,"63340","SE","59.3677153","16.521852200000012",,,"1441031171","1441031171","3",NULL,,,,,,,
"1561","Fakeit",,,"072-247 07 63",,"Gamleby Köpcentrum",NULL,"Gamleby",,"59431","SE","57.89316029999999","16.406088700000055",,,"1441031262","1441031262","3",NULL,,,,,,,
"1562","Filipas Frisörer",,,"0150-17068",,"Drottninggatan 2",NULL,"Katrineholm",,"64130","SE","58.9954285","16.204482600000006",,,"1441031439","1441031439","3",NULL,,,,,,,
"1563","Fillers Institute",,,,,"Kungsholmsgatan 10 1tr",NULL,"Stockholm",,"11227","SE","59.3310962","18.048450900000034",,,"1441031639","1441031639","3",NULL,,,,,,,
"1564","Fin Frisör",,,"08-359140",,"Sollentunavägen 154",NULL,"Sollentuna",,"19148","SE","59.4231947","17.954963099999986",,,"1441031692","1441031692","3",NULL,,,,,,,
"1565","Fina Frisör",,,"036-390477",,"Centrumvägen 11",NULL,"Tenhult",,"56029","SE","57.7103699","14.321181900000056",,,"1441031776","1441031776","3",NULL,,,,,,,
"1568","FMC Klippotek",,,"08-7176300",,"Repvägen 2",NULL,"Saltsjöbaden",,"13343","SE","59.29007009999999","18.247255699999982",,,"1441032432","1441032432","3",NULL,,,,,,,
"1569","Kerstins Hårsalong",,,"012-035415",,"Torggatan 3B",NULL,"Åtvidaberg",,"59730","SE","58.20126939999999","15.997233400000027",,,"1441032637","1441032637","3",NULL,,,,,,,
"1570","Frisyrateljén",,,"016-134525",,"Kungsgatan 15",NULL,"Eskilstuna",,"63220","SE","59.37020920000001","16.514396799999986",,,"1441033003","1441033003","3",NULL,,,,,,,
"1571","Frisyrhörnan",,,"0524-10486",,"Strömstadsvägen 11",NULL,"Munkedal",,"45530","SE","58.46833280000001","11.673013399999945",,,"1441033061","1441033061","3",NULL,,,,,,,
"1572","Frisyrmakarna",,,"042-191913",,"Södra Storgatan 6",NULL,"Helsingborg",,"25223","SE","56.04608880000001","12.697443000000021",,,"1441033143","1441033143","3",NULL,,,,,,,
"1573","Frisyrstudion",,,"024-368081",,"Backa 62",NULL,"Gustavsberg",,"13444","SE","60.30560490000001","13.371889699999997",,,"1441033229","1441033229","3",NULL,,,,,,,
"1574","Frisyrverket Luleå",,,"0920-885 00",,"Storgatan 33",NULL,"Luleå",,"97232","SE","65.5842023","22.15095120000001",,,"1441087716","1441087716","3",NULL,,,,,,,
"1575","Frisör & Interiör",,,"08-59432324",,"Husarvägen 25",NULL,"Saltsjö-Boo",,"13247","SE","59.31608059999999","18.288736900000004",,,"1441087825","1441087825","3",NULL,,,,,,,
"1576","Frisör Grön",,,"040-938200",,"Sandstensgatan 8",NULL,"Lomma",,"23434","SE","55.6734898","13.068943799999943",,,"1441087954","1441087985","3",NULL,,,,,,,
"1577","Frisör Hos Carina",,,"063-22088",,"Centrumvägen 18",NULL,"Brunflo",,"83432","SE","63.0810932","14.823077099999978",,,"1441088087","1441088087","3",NULL,,,,,,,
"1578","Frisör Sara",,,"070-6700031",,"Skridskogatan 22",NULL,"Köping",,"73152","SE","59.50644779999999","15.974136499999986",,,"1441088466","1441088466","3",NULL,,,,,,,
"1579","Frisör Tango",,,"0346-303 33",,"Danska Vägen 3",NULL,"Ullared",,"31160","SE","57.13671919999999","12.715361600000051",,,"1441088551","1441088551","3",NULL,,,,,,,
"1580","FrisörCompaniet",,,"0455-81840",,"Norra Kungsgatan 14",NULL,"Karlskrona",,"37133","SE","56.1635088","15.587398300000018",,,"1441088662","1441088662","3",NULL,,,,,,,
"1581","Frisören Korpkulla",,,"08-590 331 61",,"Kvarnvägen 1B",NULL,"Upplands Väsby",,"19477","SE","59.52144119999999","17.903877100000045",,,"1441088787","1441088787","3",NULL,,,,,,,
"1582","Frisörerna Celik",,,"031-27 00 35",,"Brogatan 18",NULL,"Mölndal",,"43130","SE","57.65540780000001","12.013697500000035",,,"1441089015","1441089015","3",NULL,,,,,,,
"1583","Frisörerna Hantverkargatan 88",,,"08-6504730",,"Hantverkargatan 88",NULL,"Stockholm",,"11238","SE","59.3315442","18.029261099999985",,,"1441089135","1441089135","3",NULL,,,,,,,
"1584","Frisörgruppen",,,"031-711 06 65",,"Kyrkogatan 44",NULL,"Göteborg",,"41115","SE","57.70532830000001","11.967975799999977",,,"1441089227","1441089227","3",NULL,,,,,,,
"1585","Frisörhuset Rävlanda",,,"0301-44552",,"Boråsvägen 4",NULL,"Rävlanda",,"43851","SE","57.6531626","12.494601399999965",,,"1441089325","1441089325","3",NULL,,,,,,,
"1586","Frisörn",,,"0221-82860",,"Östra Långgatan 8",NULL,"Köping",,"73130","SE","59.51220009999999","15.99493469999993",,,"1441089434","1441089434","3",NULL,,,,,,,
"1587","Frisörstudion Wiska",,,"0170-39330",,"Kraftgatan 14A",NULL,"Enköping",,"74562","SE","59.6408889","17.067235900000014",,,"1441089510","1441089510","3",NULL,,,,,,,
"1588","Frisörstugan",,,"021-13 72 00",,"Kuggestångsgatan 9",NULL,"Västerås",,"72138","SE","59.6123365","16.465866900000037",,,"1441089604","1441089604","3",NULL,,,,,,,
"1589","Frisörteamet",,,"0320-102 13",,"Klockaregatan 2",NULL,"Kinna",,"51154","SE","57.5077615","12.692900000000009",,,"1441089678","1441089678","3",NULL,,,,,,,
"1590","FrisörTorget",,,"024-7797980",,"Torget 4",NULL,"Leksand",,"79331","SE","60.7316067","14.996184800000037",,,"1441089761","1441089761","3",NULL,,,,,,,
"1591","Fritzi´s Hair Parlour",,,"031-711 26 10",,"Lilla Risåsgatan 23",NULL,"Göteborg",,"41304","SE","57.6965687","11.952477600000066",,,"1441089889","1441089889","3",NULL,,,,,,,
"1592","FriZZan",,,"019-101940",,"Änggatan 30B",NULL,"Örebro",,"70224","SE","59.26632480000001","15.209604099999979",,,"1441089942","1441089942","3",NULL,,,,,,,
"1593","Frizzerian",,,"045-780307",,"Bräknevägen 25",NULL,"Bräkne-Hoby",,"37261","SE","56.2310909","15.11505550000004",,,"1441090012","1441090012","3",NULL,,,,,,,
"1594","Front Frisör",,,"095-430088",,"Blåvägen 44",NULL,"Hemavan",,"92066","SE","65.81918449999999","15.085608399999956",,,"1441090068","1441090068","3",NULL,,,,,,,
"1595","Gardimia Salong",,,"031-331 64 04",,"Kultivatorgatan 6",NULL,"Angered",,"42465","SE","57.7971459","12.050457000000051",,,"1441090244","1441090244","3",NULL,,,,,,,
"1596","Ginos Hairdressing",,,"08-4620078",,"Götgatan 35",NULL,"Stockholm",,"11621","SE","59.31622640000001","18.072414600000002",,,"1441090346","1441090346","3",NULL,,,,,,,
"1597","Headspot Globen",,,"08-41088555",,"Arenavägen 63",NULL,"Stockholm",,"12128","SE","59.2921579","18.08217620000005",,,"1441090468","1441090468","3",NULL,,,,,,,
"1598","Goodness",,,"070-7421676",,"Drottninggatan 78",NULL,"Helsingborg",,"25221","SE","56.0511496","12.688602800000012",,,"1441090554","1441090554","3",NULL,,,,,,,
"1599","Gransäter Frisersalong",,,"070-149 40 13",,"Gransätersgatan 10B",NULL,"Norrtälje",,"76132","SE","59.76092149999999","18.712251100000003",,,"1441090679","1441090679","3",NULL,,,,,,,
"1600","Grooming",,,"08-661 88 40",,"Ranhammarsvägen 20A",NULL,"Bromma",,"16867","SE","59.35070279999999","17.959659800000054",,,"1441090784","1441090784","3",NULL,,,,,,,
"1601","Gunnels Hårdesign",,,"0140-14518",,"Storgatan 20",NULL,"Tranås",,"57332","SE","58.03385659999999","14.974962000000005",,,"1441090923","1441090923","3",NULL,,,,,,,
"1602","Gyllene Saxen",,,"044-21 71 18",,"Östra Boulevarden 32",NULL,"Kristianstad",,"29131","SE","56.03118420000001","14.15731089999997",,,"1441091029","1441091029","3",NULL,,,,,,,
"1603","Haga Coiffeur",,,"08-27 31 10",,"Hagavägen 2",NULL,"Solna",,"16969","SE","59.3629498","18.022635199999968",,,"1441091127","1441091127","3",NULL,,,,,,,
"1604","Hair & Beauty Collektion",,,"0303-806 58",,"Sävgatan 8",NULL,"Stenungsund",,"44431","SE","58.0749213","11.823665800000072",,,"1441091310","1441091310","3",NULL,,,,,,,
"1605","Hair & Nu & Alltid",,,"060-573040",,"Södra Köpmangatan 9A",NULL,"Timrå",,"86232","SE","62.4825096","17.31838259999995",,,"1441091465","1441091465","3",NULL,,,,,,,
"1606","Hair Art",,,"013-150150",,"Ekholmen Centrum 2B",NULL,"Linköping",,"58925","SE","58.3806441","15.681503900000052",,,"1441091577","1441091577","3",NULL,,,,,,,
"1607","Hair by Sisters",,,"08-53334646",,"Geometrivägen 5-7",NULL,"Kungens Kurva",,"14175","SE","59.26819309999999","17.92441370000006",,,"1441091731","1441091731","3",NULL,,,,,,,
"1608","Hair by Teddy",,,"046-710010",,"Mårtensgatan 10",NULL,"Kävlinge",,"24430","SE","55.79111409999999","13.110568300000068",,,"1441091784","1441091784","3",NULL,,,,,,,
"1609","Hair Dimension",,,"08-10 03 09",,"Regeringsgatan 84",NULL,"Stockholm",,"11139","SE","59.3382519","18.06730330000005",,,"1441091909","1441091909","3",NULL,,,,,,,
"1610","Hair i Hjo",,,"0503-122 00",,"Bangatan 5A",NULL,"Hjo",,"54433","SE","58.3040446","14.290916899999957",,,"1441092008","1441092008","3",NULL,,,,,,,
"1611","Hair Lounge",,,"073-4449328",,"St. Eriksgatan 45",NULL,"Stockholm",,"11234","SE","59.3346586","18.03233",,,"1441092193","1441092193","3",NULL,,,,,,,
"1612","Hair Lounge",,,"08-6585400",,"Långholmsgatan 29",NULL,"Stockholm",,"11733","SE","59.3155697","18.034349399999996",,,"1441092324","1441092324","3",NULL,,,,,,,
